Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Hour,Time Slot
2735,Airport,,No Cars Available,2016-07-13 02:43:44,,2,Late Night
2738,City,,No Cars Available,2016-07-13 02:48:50,,2,Late Night
2739,Airport,,No Cars Available,2016-07-13 02:55:58,,2,Late Night
2737,Airport,,No Cars Available,2016-07-13 02:56:33,,2,Late Night
2741,Airport,,No Cars Available,2016-07-13 03:10:02,,3,Late Night
2743,Airport,,No Cars Available,2016-07-13 03:12:16,,3,Late Night
2744,City,,No Cars Available,2016-07-13 03:13:48,,3,Late Night
2745,City,,No Cars Available,2016-07-13 03:14:45,,3,Late Night
2748,Airport,,No Cars Available,2016-07-13 03:19:02,,3,Late Night
2749,Airport,,No Cars Available,2016-07-13 03:30:39,,3,Late Night
2753,City,,No Cars Available,2016-07-13 03:33:25,,3,Late Night
2751,Airport,,No Cars Available,2016-07-13 03:33:57,,3,Late Night
2754,Airport,,No Cars Available,2016-07-13 03:35:22,,3,Late Night
2755,Airport,,No Cars Available,2016-07-13 03:37:10,,3,Late Night
2756,Airport,,No Cars Available,2016-07-13 03:41:42,,3,Late Night
2757,Airport,,No Cars Available,2016-07-13 03:44:25,,3,Late Night
2760,City,,No Cars Available,2016-07-13 03:46:37,,3,Late Night
2763,City,,No Cars Available,2016-07-13 03:58:00,,3,Late Night
2765,Airport,,No Cars Available,2016-07-13 04:03:17,,4,Morning Rush
2766,City,,No Cars Available,2016-07-13 04:11:06,,4,Morning Rush
2770,Airport,,No Cars Available,2016-07-13 04:22:16,,4,Morning Rush
2773,Airport,,No Cars Available,2016-07-13 04:32:49,,4,Morning Rush
2776,City,,No Cars Available,2016-07-13 04:38:48,,4,Morning Rush
2772,Airport,,No Cars Available,2016-07-13 04:40:37,,4,Morning Rush
2775,Airport,,No Cars Available,2016-07-13 04:42:02,,4,Morning Rush
2783,Airport,,No Cars Available,2016-07-13 04:50:45,,4,Morning Rush
2790,City,,No Cars Available,2016-07-13 04:53:06,,4,Morning Rush
2804,City,,No Cars Available,2016-07-13 04:58:10,,4,Morning Rush
2807,City,,No Cars Available,2016-07-13 05:04:11,,5,Morning Rush
2817,City,,No Cars Available,2016-07-13 05:04:12,,5,Morning Rush
2812,City,,No Cars Available,2016-07-13 05:10:34,,5,Morning Rush
2821,City,,No Cars Available,2016-07-13 05:13:47,,5,Morning Rush
2843,City,,No Cars Available,2016-07-13 05:27:44,,5,Morning Rush
2838,City,,No Cars Available,2016-07-13 05:30:28,,5,Morning Rush
2850,Airport,,No Cars Available,2016-07-13 05:37:47,,5,Morning Rush
2870,City,,No Cars Available,2016-07-13 05:41:13,,5,Morning Rush
2868,City,,No Cars Available,2016-07-13 05:44:24,,5,Morning Rush
2852,City,,No Cars Available,2016-07-13 05:44:44,,5,Morning Rush
2874,City,,No Cars Available,2016-07-13 05:45:59,,5,Morning Rush
2878,City,,No Cars Available,2016-07-13 05:55:28,,5,Morning Rush
2892,City,,No Cars Available,2016-07-13 05:55:54,,5,Morning Rush
2882,City,,No Cars Available,2016-07-13 05:58:33,,5,Morning Rush
2893,City,,No Cars Available,2016-07-13 06:04:20,,6,Morning Rush
2904,City,,No Cars Available,2016-07-13 06:07:12,,6,Morning Rush
2915,City,,No Cars Available,2016-07-13 06:20:39,,6,Morning Rush
2921,City,,No Cars Available,2016-07-13 06:20:53,,6,Morning Rush
2925,City,,No Cars Available,2016-07-13 06:21:43,,6,Morning Rush
2930,City,,No Cars Available,2016-07-13 06:26:50,,6,Morning Rush
2949,City,,No Cars Available,2016-07-13 06:40:38,,6,Morning Rush
2955,City,,No Cars Available,2016-07-13 06:41:50,,6,Morning Rush
2954,City,,No Cars Available,2016-07-13 06:44:03,,6,Morning Rush
2976,City,,No Cars Available,2016-07-13 06:50:44,,6,Morning Rush
2967,City,,No Cars Available,2016-07-13 06:52:21,,6,Morning Rush
2972,City,,No Cars Available,2016-07-13 06:55:45,,6,Morning Rush
2980,City,,No Cars Available,2016-07-13 06:57:15,,6,Morning Rush
2981,City,,No Cars Available,2016-07-13 07:03:27,,7,Morning Rush
2984,City,,No Cars Available,2016-07-13 07:05:33,,7,Morning Rush
2999,Airport,,No Cars Available,2016-07-13 07:10:18,,7,Morning Rush
3003,City,,No Cars Available,2016-07-13 07:13:39,,7,Morning Rush
3000,City,,No Cars Available,2016-07-13 07:16:37,,7,Morning Rush
3007,City,,No Cars Available,2016-07-13 07:21:15,,7,Morning Rush
3002,City,,No Cars Available,2016-07-13 07:21:45,,7,Morning Rush
3011,City,,No Cars Available,2016-07-13 07:22:33,,7,Morning Rush
3029,City,,No Cars Available,2016-07-13 07:36:22,,7,Morning Rush
3047,City,,No Cars Available,2016-07-13 07:42:40,,7,Morning Rush
3046,City,,No Cars Available,2016-07-13 07:43:36,,7,Morning Rush
3056,City,,No Cars Available,2016-07-13 07:48:26,,7,Morning Rush
3058,City,,No Cars Available,2016-07-13 07:55:34,,7,Morning Rush
3071,City,,No Cars Available,2016-07-13 08:07:03,,8,Morning Rush
3077,City,,No Cars Available,2016-07-13 08:12:02,,8,Morning Rush
3078,City,,No Cars Available,2016-07-13 08:14:30,,8,Morning Rush
3095,City,,No Cars Available,2016-07-13 08:15:08,,8,Morning Rush
3091,City,,No Cars Available,2016-07-13 08:16:05,,8,Morning Rush
3087,City,,No Cars Available,2016-07-13 08:19:00,,8,Morning Rush
3093,City,,No Cars Available,2016-07-13 08:23:33,,8,Morning Rush
3103,City,,No Cars Available,2016-07-13 08:23:52,,8,Morning Rush
3102,City,,No Cars Available,2016-07-13 08:27:14,,8,Morning Rush
3106,City,,No Cars Available,2016-07-13 08:27:41,,8,Morning Rush
3105,City,,No Cars Available,2016-07-13 08:29:20,,8,Morning Rush
3128,City,,No Cars Available,2016-07-13 08:33:01,,8,Morning Rush
3116,City,,No Cars Available,2016-07-13 08:34:31,,8,Morning Rush
3115,City,,No Cars Available,2016-07-13 08:37:42,,8,Morning Rush
3121,City,,No Cars Available,2016-07-13 08:39:51,,8,Morning Rush
3124,City,,No Cars Available,2016-07-13 08:40:39,,8,Morning Rush
3127,City,,No Cars Available,2016-07-13 08:41:04,,8,Morning Rush
3133,City,,No Cars Available,2016-07-13 08:42:30,,8,Morning Rush
3136,City,,No Cars Available,2016-07-13 08:51:28,,8,Morning Rush
3164,City,,No Cars Available,2016-07-13 09:05:28,,9,Morning Rush
3165,City,,No Cars Available,2016-07-13 09:09:20,,9,Morning Rush
3167,City,,No Cars Available,2016-07-13 09:10:21,,9,Morning Rush
3178,City,,No Cars Available,2016-07-13 09:20:15,,9,Morning Rush
3195,City,,No Cars Available,2016-07-13 09:34:47,,9,Morning Rush
3204,City,,No Cars Available,2016-07-13 09:37:15,,9,Morning Rush
3199,City,,No Cars Available,2016-07-13 09:41:57,,9,Morning Rush
3219,City,,No Cars Available,2016-07-13 09:45:12,,9,Morning Rush
3209,City,,No Cars Available,2016-07-13 09:52:16,,9,Morning Rush
3225,City,,No Cars Available,2016-07-13 09:59:46,,9,Morning Rush
3241,City,,No Cars Available,2016-07-13 10:04:45,,10,Daytime
3234,City,,No Cars Available,2016-07-13 10:05:27,,10,Daytime
3239,City,,No Cars Available,2016-07-13 10:05:47,,10,Daytime
3252,City,,No Cars Available,2016-07-13 10:07:58,,10,Daytime
3244,City,,No Cars Available,2016-07-13 10:09:09,,10,Daytime
3246,City,,No Cars Available,2016-07-13 10:11:23,,10,Daytime
3257,City,,No Cars Available,2016-07-13 10:12:07,,10,Daytime
3251,City,,No Cars Available,2016-07-13 10:12:52,,10,Daytime
3247,City,,No Cars Available,2016-07-13 10:13:08,,10,Daytime
3259,City,,No Cars Available,2016-07-13 10:16:53,,10,Daytime
3267,City,,No Cars Available,2016-07-13 10:25:44,,10,Daytime
3269,Airport,,No Cars Available,2016-07-13 10:31:15,,10,Daytime
3272,City,,No Cars Available,2016-07-13 10:38:09,,10,Daytime
3278,City,,No Cars Available,2016-07-13 10:40:21,,10,Daytime
3279,Airport,,No Cars Available,2016-07-13 10:41:58,,10,Daytime
3284,Airport,,No Cars Available,2016-07-13 10:49:30,,10,Daytime
3288,City,,No Cars Available,2016-07-13 11:03:57,,11,Daytime
3290,City,,No Cars Available,2016-07-13 11:14:32,,11,Daytime
3296,City,,No Cars Available,2016-07-13 11:39:17,,11,Daytime
3308,City,,No Cars Available,2016-07-13 11:58:29,,11,Daytime
3322,City,,No Cars Available,2016-07-13 12:21:27,,12,Daytime
3325,Airport,,No Cars Available,2016-07-13 12:26:46,,12,Daytime
3332,City,,No Cars Available,2016-07-13 12:34:06,,12,Daytime
3331,City,,No Cars Available,2016-07-13 12:37:35,,12,Daytime
3335,City,,No Cars Available,2016-07-13 12:39:01,,12,Daytime
3345,Airport,,No Cars Available,2016-07-13 13:04:58,,13,Daytime
3350,City,,No Cars Available,2016-07-13 13:17:08,,13,Daytime
3349,Airport,,No Cars Available,2016-07-13 13:18:21,,13,Daytime
3361,City,,No Cars Available,2016-07-13 13:32:11,,13,Daytime
3356,Airport,,No Cars Available,2016-07-13 13:32:46,,13,Daytime
3364,Airport,,No Cars Available,2016-07-13 13:41:21,,13,Daytime
3368,City,,No Cars Available,2016-07-13 13:53:34,,13,Daytime
3371,City,,No Cars Available,2016-07-13 14:02:38,,14,Daytime
3373,City,,No Cars Available,2016-07-13 14:06:55,,14,Daytime
3374,City,,No Cars Available,2016-07-13 14:13:45,,14,Daytime
3376,Airport,,No Cars Available,2016-07-13 14:18:40,,14,Daytime
3386,Airport,,No Cars Available,2016-07-13 14:39:43,,14,Daytime
3389,City,,No Cars Available,2016-07-13 14:39:52,,14,Daytime
3390,Airport,,No Cars Available,2016-07-13 14:40:57,,14,Daytime
3401,City,,No Cars Available,2016-07-13 15:11:36,,15,Daytime
3402,Airport,,No Cars Available,2016-07-13 15:12:06,,15,Daytime
3398,City,,No Cars Available,2016-07-13 15:12:10,,15,Daytime
3406,Airport,,No Cars Available,2016-07-13 15:20:18,,15,Daytime
3410,Airport,,No Cars Available,2016-07-13 15:24:21,,15,Daytime
3409,City,,No Cars Available,2016-07-13 15:25:37,,15,Daytime
3417,City,,No Cars Available,2016-07-13 15:41:19,,15,Daytime
3426,City,,No Cars Available,2016-07-13 15:56:08,,15,Daytime
3435,City,,No Cars Available,2016-07-13 16:07:19,,16,Daytime
3439,City,,No Cars Available,2016-07-13 16:19:43,,16,Daytime
3442,City,,No Cars Available,2016-07-13 16:29:42,,16,Daytime
3443,City,,No Cars Available,2016-07-13 16:35:25,,16,Daytime
3447,City,,No Cars Available,2016-07-13 16:42:32,,16,Daytime
3463,Airport,,No Cars Available,2016-07-13 17:08:21,,17,Evening Rush
3464,Airport,,No Cars Available,2016-07-13 17:11:08,,17,Evening Rush
3473,Airport,,No Cars Available,2016-07-13 17:13:27,,17,Evening Rush
3470,Airport,,No Cars Available,2016-07-13 17:15:57,,17,Evening Rush
3474,Airport,,No Cars Available,2016-07-13 17:18:26,,17,Evening Rush
3467,Airport,,No Cars Available,2016-07-13 17:19:44,,17,Evening Rush
3481,Airport,,No Cars Available,2016-07-13 17:20:26,,17,Evening Rush
3479,Airport,,No Cars Available,2016-07-13 17:20:33,,17,Evening Rush
3487,Airport,,No Cars Available,2016-07-13 17:20:58,,17,Evening Rush
3476,Airport,,No Cars Available,2016-07-13 17:23:00,,17,Evening Rush
3484,City,,No Cars Available,2016-07-13 17:25:02,,17,Evening Rush
3491,Airport,,No Cars Available,2016-07-13 17:27:11,,17,Evening Rush
3488,Airport,,No Cars Available,2016-07-13 17:27:28,,17,Evening Rush
3490,Airport,,No Cars Available,2016-07-13 17:27:33,,17,Evening Rush
3493,Airport,,No Cars Available,2016-07-13 17:28:40,,17,Evening Rush
3492,Airport,,No Cars Available,2016-07-13 17:29:27,,17,Evening Rush
3480,Airport,,No Cars Available,2016-07-13 17:29:50,,17,Evening Rush
3489,Airport,,No Cars Available,2016-07-13 17:31:41,,17,Evening Rush
3502,Airport,,No Cars Available,2016-07-13 17:32:02,,17,Evening Rush
3494,Airport,,No Cars Available,2016-07-13 17:33:35,,17,Evening Rush
3501,Airport,,No Cars Available,2016-07-13 17:36:04,,17,Evening Rush
3503,Airport,,No Cars Available,2016-07-13 17:38:56,,17,Evening Rush
3509,Airport,,No Cars Available,2016-07-13 17:39:26,,17,Evening Rush
3504,Airport,,No Cars Available,2016-07-13 17:41:03,,17,Evening Rush
3512,Airport,,No Cars Available,2016-07-13 17:41:10,,17,Evening Rush
3519,Airport,,No Cars Available,2016-07-13 17:41:45,,17,Evening Rush
3516,Airport,,No Cars Available,2016-07-13 17:41:48,,17,Evening Rush
3513,Airport,,No Cars Available,2016-07-13 17:42:08,,17,Evening Rush
3515,Airport,,No Cars Available,2016-07-13 17:42:15,,17,Evening Rush
3521,Airport,,No Cars Available,2016-07-13 17:45:55,,17,Evening Rush
3527,Airport,,No Cars Available,2016-07-13 17:46:00,,17,Evening Rush
3526,Airport,,No Cars Available,2016-07-13 17:48:12,,17,Evening Rush
3522,Airport,,No Cars Available,2016-07-13 17:49:33,,17,Evening Rush
3536,Airport,,No Cars Available,2016-07-13 17:51:55,,17,Evening Rush
3534,Airport,,No Cars Available,2016-07-13 17:51:58,,17,Evening Rush
3537,Airport,,No Cars Available,2016-07-13 17:55:23,,17,Evening Rush
3533,Airport,,No Cars Available,2016-07-13 17:56:19,,17,Evening Rush
3535,Airport,,No Cars Available,2016-07-13 17:56:59,,17,Evening Rush
3532,Airport,,No Cars Available,2016-07-13 17:57:15,,17,Evening Rush
3547,Airport,,No Cars Available,2016-07-13 17:57:17,,17,Evening Rush
3531,Airport,,No Cars Available,2016-07-13 17:57:42,,17,Evening Rush
3538,Airport,,No Cars Available,2016-07-13 17:58:43,,17,Evening Rush
3543,Airport,,No Cars Available,2016-07-13 17:59:39,,17,Evening Rush
3539,Airport,,No Cars Available,2016-07-13 18:02:39,,18,Evening Rush
3542,Airport,,No Cars Available,2016-07-13 18:05:07,,18,Evening Rush
3553,Airport,,No Cars Available,2016-07-13 18:08:59,,18,Evening Rush
3562,Airport,,No Cars Available,2016-07-13 18:09:11,,18,Evening Rush
3550,Airport,,No Cars Available,2016-07-13 18:10:05,,18,Evening Rush
3551,Airport,,No Cars Available,2016-07-13 18:10:20,,18,Evening Rush
3557,Airport,,No Cars Available,2016-07-13 18:10:22,,18,Evening Rush
3560,Airport,,No Cars Available,2016-07-13 18:10:53,,18,Evening Rush
3566,Airport,,No Cars Available,2016-07-13 18:13:04,,18,Evening Rush
3567,Airport,,No Cars Available,2016-07-13 18:14:22,,18,Evening Rush
3554,Airport,,No Cars Available,2016-07-13 18:14:44,,18,Evening Rush
3556,Airport,,No Cars Available,2016-07-13 18:15:20,,18,Evening Rush
3563,Airport,,No Cars Available,2016-07-13 18:16:37,,18,Evening Rush
3569,Airport,,No Cars Available,2016-07-13 18:19:52,,18,Evening Rush
3571,Airport,,No Cars Available,2016-07-13 18:22:10,,18,Evening Rush
3574,Airport,,No Cars Available,2016-07-13 18:22:50,,18,Evening Rush
3568,Airport,,No Cars Available,2016-07-13 18:22:52,,18,Evening Rush
3576,Airport,,No Cars Available,2016-07-13 18:23:10,,18,Evening Rush
3570,Airport,,No Cars Available,2016-07-13 18:24:42,,18,Evening Rush
3578,Airport,,No Cars Available,2016-07-13 18:26:07,,18,Evening Rush
3579,Airport,,No Cars Available,2016-07-13 18:26:31,,18,Evening Rush
3582,Airport,,No Cars Available,2016-07-13 18:27:03,,18,Evening Rush
3589,Airport,,No Cars Available,2016-07-13 18:27:30,,18,Evening Rush
3580,Airport,,No Cars Available,2016-07-13 18:27:38,,18,Evening Rush
3575,Airport,,No Cars Available,2016-07-13 18:27:50,,18,Evening Rush
3573,City,,No Cars Available,2016-07-13 18:29:42,,18,Evening Rush
3592,Airport,,No Cars Available,2016-07-13 18:29:53,,18,Evening Rush
3587,Airport,,No Cars Available,2016-07-13 18:30:58,,18,Evening Rush
3586,Airport,,No Cars Available,2016-07-13 18:32:31,,18,Evening Rush
3581,Airport,,No Cars Available,2016-07-13 18:32:52,,18,Evening Rush
3588,Airport,,No Cars Available,2016-07-13 18:33:48,,18,Evening Rush
3591,Airport,,No Cars Available,2016-07-13 18:33:53,,18,Evening Rush
3595,Airport,,No Cars Available,2016-07-13 18:35:14,,18,Evening Rush
3597,Airport,,No Cars Available,2016-07-13 18:36:44,,18,Evening Rush
3599,Airport,,No Cars Available,2016-07-13 18:38:39,,18,Evening Rush
3596,Airport,,No Cars Available,2016-07-13 18:39:24,,18,Evening Rush
3604,Airport,,No Cars Available,2016-07-13 18:43:05,,18,Evening Rush
3603,Airport,,No Cars Available,2016-07-13 18:44:18,,18,Evening Rush
3605,Airport,,No Cars Available,2016-07-13 18:44:35,,18,Evening Rush
3600,Airport,,No Cars Available,2016-07-13 18:45:35,,18,Evening Rush
3607,Airport,,No Cars Available,2016-07-13 18:45:35,,18,Evening Rush
3608,Airport,,No Cars Available,2016-07-13 18:47:45,,18,Evening Rush
3611,Airport,,No Cars Available,2016-07-13 18:48:37,,18,Evening Rush
3609,City,,No Cars Available,2016-07-13 18:49:22,,18,Evening Rush
3610,Airport,,No Cars Available,2016-07-13 18:49:37,,18,Evening Rush
3616,Airport,,No Cars Available,2016-07-13 18:49:39,,18,Evening Rush
3606,Airport,,No Cars Available,2016-07-13 18:50:47,,18,Evening Rush
3614,City,,No Cars Available,2016-07-13 18:51:25,,18,Evening Rush
3618,Airport,,No Cars Available,2016-07-13 18:52:47,,18,Evening Rush
3612,Airport,,No Cars Available,2016-07-13 18:53:47,,18,Evening Rush
3623,Airport,,No Cars Available,2016-07-13 18:54:25,,18,Evening Rush
3619,Airport,,No Cars Available,2016-07-13 18:55:46,,18,Evening Rush
3627,Airport,,No Cars Available,2016-07-13 18:57:10,,18,Evening Rush
3635,Airport,,No Cars Available,2016-07-13 18:58:18,,18,Evening Rush
3629,Airport,,No Cars Available,2016-07-13 18:58:26,,18,Evening Rush
3626,Airport,,No Cars Available,2016-07-13 19:00:30,,19,Evening Rush
3633,City,,No Cars Available,2016-07-13 19:00:33,,19,Evening Rush
3637,Airport,,No Cars Available,2016-07-13 19:05:33,,19,Evening Rush
3639,Airport,,No Cars Available,2016-07-13 19:05:47,,19,Evening Rush
3628,Airport,,No Cars Available,2016-07-13 19:06:14,,19,Evening Rush
3642,Airport,,No Cars Available,2016-07-13 19:07:22,,19,Evening Rush
3636,Airport,,No Cars Available,2016-07-13 19:07:30,,19,Evening Rush
3647,Airport,,No Cars Available,2016-07-13 19:09:37,,19,Evening Rush
3655,Airport,,No Cars Available,2016-07-13 19:11:24,,19,Evening Rush
3643,Airport,,No Cars Available,2016-07-13 19:12:31,,19,Evening Rush
3654,Airport,,No Cars Available,2016-07-13 19:15:11,,19,Evening Rush
3652,Airport,,No Cars Available,2016-07-13 19:16:09,,19,Evening Rush
3650,Airport,,No Cars Available,2016-07-13 19:17:13,,19,Evening Rush
3665,Airport,,No Cars Available,2016-07-13 19:21:54,,19,Evening Rush
3663,Airport,,No Cars Available,2016-07-13 19:22:20,,19,Evening Rush
3664,Airport,,No Cars Available,2016-07-13 19:22:42,,19,Evening Rush
3659,Airport,,No Cars Available,2016-07-13 19:24:25,,19,Evening Rush
3677,Airport,,No Cars Available,2016-07-13 19:24:59,,19,Evening Rush
3670,Airport,,No Cars Available,2016-07-13 19:25:15,,19,Evening Rush
3669,Airport,,No Cars Available,2016-07-13 19:25:45,,19,Evening Rush
3675,Airport,,No Cars Available,2016-07-13 19:25:56,,19,Evening Rush
3682,Airport,,No Cars Available,2016-07-13 19:31:18,,19,Evening Rush
3674,Airport,,No Cars Available,2016-07-13 19:31:23,,19,Evening Rush
3678,Airport,,No Cars Available,2016-07-13 19:33:06,,19,Evening Rush
3673,Airport,,No Cars Available,2016-07-13 19:35:06,,19,Evening Rush
3687,Airport,,No Cars Available,2016-07-13 19:35:08,,19,Evening Rush
3683,Airport,,No Cars Available,2016-07-13 19:36:32,,19,Evening Rush
3685,Airport,,No Cars Available,2016-07-13 19:37:11,,19,Evening Rush
3684,Airport,,No Cars Available,2016-07-13 19:38:01,,19,Evening Rush
3692,Airport,,No Cars Available,2016-07-13 19:40:17,,19,Evening Rush
3680,Airport,,No Cars Available,2016-07-13 19:40:23,,19,Evening Rush
3689,Airport,,No Cars Available,2016-07-13 19:41:10,,19,Evening Rush
3696,Airport,,No Cars Available,2016-07-13 19:43:04,,19,Evening Rush
3693,Airport,,No Cars Available,2016-07-13 19:43:10,,19,Evening Rush
3695,Airport,,No Cars Available,2016-07-13 19:43:55,,19,Evening Rush
3709,Airport,,No Cars Available,2016-07-13 19:44:06,,19,Evening Rush
3708,Airport,,No Cars Available,2016-07-13 19:45:28,,19,Evening Rush
3699,Airport,,No Cars Available,2016-07-13 19:45:37,,19,Evening Rush
3691,Airport,,No Cars Available,2016-07-13 19:46:25,,19,Evening Rush
3705,Airport,,No Cars Available,2016-07-13 19:47:39,,19,Evening Rush
3707,Airport,,No Cars Available,2016-07-13 19:48:27,,19,Evening Rush
3706,Airport,,No Cars Available,2016-07-13 19:49:05,,19,Evening Rush
3702,Airport,,No Cars Available,2016-07-13 19:50:13,,19,Evening Rush
3700,Airport,,No Cars Available,2016-07-13 19:50:19,,19,Evening Rush
3712,Airport,,No Cars Available,2016-07-13 19:51:31,,19,Evening Rush
3698,Airport,,No Cars Available,2016-07-13 19:51:48,,19,Evening Rush
3710,Airport,,No Cars Available,2016-07-13 19:51:59,,19,Evening Rush
3714,Airport,,No Cars Available,2016-07-13 19:53:41,,19,Evening Rush
3720,Airport,,No Cars Available,2016-07-13 19:55:51,,19,Evening Rush
3719,Airport,,No Cars Available,2016-07-13 19:58:25,,19,Evening Rush
3717,Airport,,No Cars Available,2016-07-13 19:58:46,,19,Evening Rush
3715,Airport,,No Cars Available,2016-07-13 19:59:20,,19,Evening Rush
3713,Airport,,No Cars Available,2016-07-13 19:59:37,,19,Evening Rush
3716,Airport,,No Cars Available,2016-07-13 20:01:01,,20,Evening Rush
3726,Airport,,No Cars Available,2016-07-13 20:04:40,,20,Evening Rush
3724,Airport,,No Cars Available,2016-07-13 20:04:44,,20,Evening Rush
3721,Airport,,No Cars Available,2016-07-13 20:04:47,,20,Evening Rush
3729,Airport,,No Cars Available,2016-07-13 20:05:16,,20,Evening Rush
3731,Airport,,No Cars Available,2016-07-13 20:06:18,,20,Evening Rush
3733,Airport,,No Cars Available,2016-07-13 20:10:18,,20,Evening Rush
3730,Airport,,No Cars Available,2016-07-13 20:11:01,,20,Evening Rush
3735,Airport,,No Cars Available,2016-07-13 20:11:29,,20,Evening Rush
3734,Airport,,No Cars Available,2016-07-13 20:12:37,,20,Evening Rush
3737,Airport,,No Cars Available,2016-07-13 20:19:40,,20,Evening Rush
3736,Airport,,No Cars Available,2016-07-13 20:20:28,,20,Evening Rush
3746,Airport,,No Cars Available,2016-07-13 20:22:32,,20,Evening Rush
3747,Airport,,No Cars Available,2016-07-13 20:25:39,,20,Evening Rush
3751,Airport,,No Cars Available,2016-07-13 20:29:44,,20,Evening Rush
3750,Airport,,No Cars Available,2016-07-13 20:30:48,,20,Evening Rush
3752,Airport,,No Cars Available,2016-07-13 20:31:09,,20,Evening Rush
3754,Airport,,No Cars Available,2016-07-13 20:32:20,,20,Evening Rush
3749,Airport,,No Cars Available,2016-07-13 20:32:47,,20,Evening Rush
3757,Airport,,No Cars Available,2016-07-13 20:33:07,,20,Evening Rush
3765,Airport,,No Cars Available,2016-07-13 20:35:05,,20,Evening Rush
3756,Airport,,No Cars Available,2016-07-13 20:35:23,,20,Evening Rush
3764,Airport,,No Cars Available,2016-07-13 20:35:36,,20,Evening Rush
3770,Airport,,No Cars Available,2016-07-13 20:39:19,,20,Evening Rush
3778,Airport,,No Cars Available,2016-07-13 20:40:26,,20,Evening Rush
3772,Airport,,No Cars Available,2016-07-13 20:40:37,,20,Evening Rush
3760,Airport,,No Cars Available,2016-07-13 20:40:53,,20,Evening Rush
3779,Airport,,No Cars Available,2016-07-13 20:42:31,,20,Evening Rush
3773,Airport,,No Cars Available,2016-07-13 20:43:54,,20,Evening Rush
3769,Airport,,No Cars Available,2016-07-13 20:44:38,,20,Evening Rush
3781,Airport,,No Cars Available,2016-07-13 20:44:50,,20,Evening Rush
3785,City,,No Cars Available,2016-07-13 20:45:01,,20,Evening Rush
3776,Airport,,No Cars Available,2016-07-13 20:45:56,,20,Evening Rush
3775,Airport,,No Cars Available,2016-07-13 20:46:35,,20,Evening Rush
3783,Airport,,No Cars Available,2016-07-13 20:48:35,,20,Evening Rush
3784,Airport,,No Cars Available,2016-07-13 20:49:06,,20,Evening Rush
3787,Airport,,No Cars Available,2016-07-13 20:49:24,,20,Evening Rush
3791,Airport,,No Cars Available,2016-07-13 20:51:10,,20,Evening Rush
3796,Airport,,No Cars Available,2016-07-13 20:51:18,,20,Evening Rush
3790,Airport,,No Cars Available,2016-07-13 20:52:04,,20,Evening Rush
3792,Airport,,No Cars Available,2016-07-13 20:53:15,,20,Evening Rush
3793,Airport,,No Cars Available,2016-07-13 20:54:38,,20,Evening Rush
3797,Airport,,No Cars Available,2016-07-13 20:56:07,,20,Evening Rush
3800,Airport,,No Cars Available,2016-07-13 20:56:26,,20,Evening Rush
3803,Airport,,No Cars Available,2016-07-13 20:58:17,,20,Evening Rush
3799,City,,No Cars Available,2016-07-13 20:58:40,,20,Evening Rush
3802,Airport,,No Cars Available,2016-07-13 21:00:00,,21,Evening Rush
3811,Airport,,No Cars Available,2016-07-13 21:02:40,,21,Evening Rush
3805,Airport,,No Cars Available,2016-07-13 21:03:19,,21,Evening Rush
3815,Airport,,No Cars Available,2016-07-13 21:07:33,,21,Evening Rush
3812,City,,No Cars Available,2016-07-13 21:09:20,,21,Evening Rush
3816,Airport,,No Cars Available,2016-07-13 21:09:28,,21,Evening Rush
3821,Airport,,No Cars Available,2016-07-13 21:10:59,,21,Evening Rush
3814,Airport,,No Cars Available,2016-07-13 21:11:29,,21,Evening Rush
3829,Airport,,No Cars Available,2016-07-13 21:13:20,,21,Evening Rush
3825,Airport,,No Cars Available,2016-07-13 21:14:01,,21,Evening Rush
3833,Airport,,No Cars Available,2016-07-13 21:18:49,,21,Evening Rush
3823,Airport,,No Cars Available,2016-07-13 21:20:00,,21,Evening Rush
3828,City,,No Cars Available,2016-07-13 21:20:59,,21,Evening Rush
3836,Airport,,No Cars Available,2016-07-13 21:21:26,,21,Evening Rush
3824,Airport,,No Cars Available,2016-07-13 21:22:11,,21,Evening Rush
3832,Airport,,No Cars Available,2016-07-13 21:23:59,,21,Evening Rush
3846,Airport,,No Cars Available,2016-07-13 21:25:46,,21,Evening Rush
3837,Airport,,No Cars Available,2016-07-13 21:27:41,,21,Evening Rush
3835,Airport,,No Cars Available,2016-07-13 21:27:42,,21,Evening Rush
3838,Airport,,No Cars Available,2016-07-13 21:28:20,,21,Evening Rush
3844,Airport,,No Cars Available,2016-07-13 21:28:29,,21,Evening Rush
3845,Airport,,No Cars Available,2016-07-13 21:30:19,,21,Evening Rush
3842,Airport,,No Cars Available,2016-07-13 21:33:44,,21,Evening Rush
3853,Airport,,No Cars Available,2016-07-13 21:34:46,,21,Evening Rush
3848,Airport,,No Cars Available,2016-07-13 21:34:47,,21,Evening Rush
3860,Airport,,No Cars Available,2016-07-13 21:36:01,,21,Evening Rush
3855,Airport,,No Cars Available,2016-07-13 21:36:25,,21,Evening Rush
3862,City,,No Cars Available,2016-07-13 21:37:00,,21,Evening Rush
3854,Airport,,No Cars Available,2016-07-13 21:37:17,,21,Evening Rush
3851,Airport,,No Cars Available,2016-07-13 21:38:06,,21,Evening Rush
3858,Airport,,No Cars Available,2016-07-13 21:38:48,,21,Evening Rush
